resvid,uid,habid,fecha_inicio,fecha_fin
45572,422,45572,2098-08-23,2098-09-04
45573,129,45573,2083-05-15,2083-05-27
45574,344,45574,2095-03-22,2095-04-08
45575,420,45575,2035-03-18,2035-03-22
45576,83,45576,2063-08-17,2063-09-02
45577,444,45577,2089-10-27,2089-11-06
45578,353,45578,2027-06-13,2027-06-27
45579,255,45579,2071-06-18,2071-07-02
45580,350,45580,2054-08-06,2054-08-09
45581,317,45581,2020-04-18,2020-04-29
45582,206,45582,2064-06-15,2064-07-02
45583,116,45583,2039-12-22,2039-12-23
45584,249,45584,2049-06-04,2049-06-16
45585,436,45585,2023-02-01,2023-02-18
45586,15,45586,2074-09-30,2074-10-07
45587,288,45587,2073-10-06,2073-10-24
45588,176,45588,2021-09-02,2021-09-16
45589,40,45589,2022-04-15,2022-04-16
45590,176,45590,2072-11-20,2072-12-01
45591,266,45591,2099-01-25,2099-02-06
45592,235,45592,2058-04-25,2058-04-26
45593,299,45593,2086-06-22,2086-06-22
45594,385,45594,2037-03-13,2037-03-28
45595,203,45595,2078-09-11,2078-09-21
45596,10,45596,2063-03-16,2063-03-24
45597,326,45597,2040-12-13,2040-12-19
45598,189,45598,2032-11-13,2032-11-19
45599,177,45599,2050-02-22,2050-02-23
45600,395,45600,2019-05-05,2019-05-14
45601,239,45601,2043-04-23,2043-04-26
45602,13,45602,2046-03-10,2046-03-12
45603,110,45603,2096-11-19,2096-11-25
45604,37,45604,2066-12-11,2066-12-28
45605,240,45605,2030-01-09,2030-01-16
45606,24,45606,2079-03-27,2079-03-31
45607,69,45607,2073-04-28,2073-05-03
45608,236,45608,2034-11-09,2034-11-20
45609,17,45609,2038-03-30,2038-04-09
45610,54,45610,2028-03-04,2028-03-19
45611,215,45611,2037-04-06,2037-04-06
45612,435,45612,2029-01-13,2029-01-25
45613,126,45613,2070-08-27,2070-09-13
45614,134,45614,2072-01-08,2072-01-26
45615,236,45615,2050-11-30,2050-12-04
45616,196,45616,2064-02-07,2064-02-24
45617,311,45617,2029-08-09,2029-08-25
45618,228,45618,2065-07-24,2065-08-04
45619,65,45619,2038-12-16,2038-12-26
45620,280,45620,2086-03-08,2086-03-08
45621,330,45621,2090-11-13,2090-11-20
45622,22,45622,2036-10-16,2036-10-30
45623,92,45623,2073-12-09,2073-12-10
45624,237,45624,2099-12-11,2099-12-27
45625,240,45625,2075-03-07,2075-03-18
45626,211,45626,2046-05-06,2046-05-19
45627,314,45627,2063-07-27,2063-08-01
45628,379,45628,2060-03-09,2060-03-27
45629,79,45629,2085-12-04,2085-12-13
45630,252,45630,2042-03-16,2042-03-22
45631,399,45631,2074-04-23,2074-05-12
45632,98,45632,2034-12-24,2035-01-11
45633,164,45633,2089-07-28,2089-07-29
45634,446,45634,2062-04-10,2062-04-29
45635,305,45635,2086-09-02,2086-09-09
45636,424,45636,2075-03-05,2075-03-13
45637,202,45637,2026-10-03,2026-10-18
45638,213,45638,2081-11-14,2081-11-21
45639,181,45639,2046-08-23,2046-09-04
45640,280,45640,2047-09-15,2047-09-25
45641,247,45641,2098-02-15,2098-02-18
45642,62,45642,2069-10-03,2069-10-13
45643,146,45643,2045-08-12,2045-08-16
45644,344,45644,2023-06-23,2023-07-02
45645,251,45645,2021-07-18,2021-08-03
45646,165,45646,2044-11-02,2044-11-02
45647,318,45647,2067-11-08,2067-11-22
45648,266,45648,2040-10-23,2040-10-30
45649,20,45649,2075-09-17,2075-09-22
45650,221,45650,2093-04-01,2093-04-20
45651,409,45651,2026-06-19,2026-07-01
45652,214,45652,2096-06-04,2096-06-05
45653,301,45653,2025-08-09,2025-08-27
45654,191,45654,2036-02-14,2036-02-19
45655,356,45655,2040-03-28,2040-04-15
45656,386,45656,2047-03-14,2047-03-27
45657,195,45657,2037-08-04,2037-08-14
45658,336,45658,2053-05-29,2053-05-29
45659,315,45659,2088-01-18,2088-02-06
45660,141,45660,2031-03-11,2031-03-16
45661,323,45661,2064-12-29,2065-01-10
45662,70,45662,2021-12-04,2021-12-05
45663,241,45663,2063-04-26,2063-05-03
45664,206,45664,2063-09-08,2063-09-18
45665,444,45665,2084-03-10,2084-03-12
45666,362,45666,2075-09-25,2075-09-30
45667,170,45667,2052-01-15,2052-01-16
45668,125,45668,2040-01-02,2040-01-02
45669,79,45669,2096-10-03,2096-10-09
45670,149,45670,2028-06-17,2028-06-18
45671,53,45671,2092-01-07,2092-01-13
45672,198,45672,2034-03-01,2034-03-15
45673,359,45673,2036-04-02,2036-04-13
45674,223,45674,2063-12-27,2064-01-05
45675,114,45675,2038-12-10,2038-12-26
45676,198,45676,2054-09-26,2054-09-29
45677,307,45677,2031-04-19,2031-04-22
45678,53,45678,2025-06-17,2025-06-26
45679,176,45679,2036-04-18,2036-04-22
45680,301,45680,2037-05-18,2037-05-28
45681,424,45681,2026-07-03,2026-07-20
45682,261,45682,2048-09-19,2048-09-19
45683,244,45683,2061-02-07,2061-02-15
45684,139,45684,2098-04-14,2098-04-18
45685,198,45685,2072-02-20,2072-03-06
45686,238,45686,2057-09-13,2057-09-13
45687,88,45687,2032-11-21,2032-11-29
45688,49,45688,2052-08-07,2052-08-17
45689,284,45689,2031-09-20,2031-10-04
45690,31,45690,2045-07-12,2045-07-16
45691,423,45691,2045-07-05,2045-07-07
45692,156,45692,2028-09-10,2028-09-18
45693,107,45693,2072-11-14,2072-11-23
45694,244,45694,2023-03-22,2023-04-03
45695,349,45695,2041-11-01,2041-11-02
45696,184,45696,2035-04-26,2035-04-28
45697,299,45697,2068-03-11,2068-03-29
45698,113,45698,2099-08-04,2099-08-08
45699,280,45699,2044-02-03,2044-02-16
45700,255,45700,2084-01-05,2084-01-15
45701,128,45701,2070-01-15,2070-01-19
45702,70,45702,2033-10-09,2033-10-22
45703,404,45703,2058-02-26,2058-03-14
45704,374,45704,2080-08-24,2080-08-27
45705,261,45705,2080-01-30,2080-02-03
45706,80,45706,2071-11-06,2071-11-16
45707,76,45707,2025-07-28,2025-08-01
45708,421,45708,2074-12-27,2075-01-10
45709,382,45709,2052-12-02,2052-12-18
45710,44,45710,2053-12-15,2053-12-25
45711,322,45711,2056-01-20,2056-01-23
45712,190,45712,2085-11-28,2085-12-08
45713,312,45713,2046-09-08,2046-09-24
45714,221,45714,2070-02-06,2070-02-16
45715,46,45715,2087-07-18,2087-07-20
45716,232,45716,2088-11-29,2088-12-06
45717,164,45717,2074-09-01,2074-09-03
45718,171,45718,2066-05-08,2066-05-08
45719,434,45719,2081-04-28,2081-05-12
45720,368,45720,2057-04-09,2057-04-22
45721,161,45721,2025-12-11,2025-12-28
45722,6,45722,2056-10-08,2056-10-16
45723,193,45723,2076-03-17,2076-04-05
45724,113,45724,2042-06-05,2042-06-08
45725,449,45725,2085-12-03,2085-12-11
45726,364,45726,2096-04-09,2096-04-10
45727,422,45727,2072-02-05,2072-02-20
45728,162,45728,2063-06-22,2063-07-02
45729,396,45729,2039-06-01,2039-06-16
45730,229,45730,2078-02-02,2078-02-17
45731,366,45731,2092-05-14,2092-05-21
45732,10,45732,2045-11-16,2045-11-20
45733,420,45733,2092-06-04,2092-06-18
45734,261,45734,2076-04-19,2076-05-04
45735,177,45735,2045-07-16,2045-08-02
45736,109,45736,2086-01-14,2086-01-26
45737,21,45737,2086-03-07,2086-03-13
45738,51,45738,2053-01-28,2053-02-10
45739,133,45739,2061-04-30,2061-05-17
45740,144,45740,2056-02-10,2056-02-17
45741,418,45741,2087-10-13,2087-10-24
45742,215,45742,2065-03-12,2065-03-19
45743,206,45743,2084-09-22,2084-09-23
45744,147,45744,2073-08-10,2073-08-24
45745,392,45745,2054-10-11,2054-10-16
45746,382,45746,2063-05-20,2063-06-02
45747,221,45747,2082-11-12,2082-11-16
45748,150,45748,2088-04-25,2088-04-28
45749,75,45749,2091-11-10,2091-11-22
45750,156,45750,2054-04-25,2054-05-07
45751,433,45751,2048-05-13,2048-05-24
45752,164,45752,2086-01-14,2086-01-14
45753,321,45753,2051-01-11,2051-01-27
45754,402,45754,2025-01-02,2025-01-21
45755,186,45755,2095-04-26,2095-05-03
45756,42,45756,2033-06-05,2033-06-23
45757,182,45757,2045-12-20,2045-12-25
45758,299,45758,2082-06-22,2082-07-03
45759,232,45759,2097-07-30,2097-08-01
45760,385,45760,2048-03-21,2048-04-01
45761,110,45761,2082-09-09,2082-09-15
45762,93,45762,2051-12-08,2051-12-10
45763,59,45763,2063-12-31,2064-01-12
45764,279,45764,2049-04-20,2049-04-28
45765,328,45765,2068-11-23,2068-12-06
45766,324,45766,2048-09-04,2048-09-23
45767,305,45767,2087-10-29,2087-11-10
45768,94,45768,2079-09-08,2079-09-23
45769,261,45769,2097-12-08,2097-12-25
45770,317,45770,2020-08-16,2020-08-26
45771,67,45771,2039-06-15,2039-07-02
45772,158,45772,2057-03-23,2057-03-25
45773,56,45773,2034-07-24,2034-08-02
45774,391,45774,2057-08-11,2057-08-24
45775,403,45775,2022-03-16,2022-03-22
45776,376,45776,2044-03-10,2044-03-23
45777,163,45777,2023-07-06,2023-07-10
45778,24,45778,2028-01-11,2028-01-28
45779,43,45779,2059-08-30,2059-08-31
45780,423,45780,2078-08-16,2078-09-01
45781,12,45781,2094-02-16,2094-02-18
45782,188,45782,2034-05-19,2034-05-20
45783,110,45783,2062-06-05,2062-06-19
45784,321,45784,2046-10-26,2046-10-30
45785,145,45785,2085-07-01,2085-07-17
45786,211,45786,2089-04-29,2089-05-15
45787,342,45787,2079-09-07,2079-09-18
45788,270,45788,2090-08-31,2090-09-05
45789,267,45789,2087-06-16,2087-06-25
45790,445,45790,2081-05-03,2081-05-14
45791,38,45791,2035-04-13,2035-04-19
45792,244,45792,2035-05-26,2035-06-02
45793,99,45793,2039-05-12,2039-05-15
45794,201,45794,2042-05-12,2042-05-25
45795,23,45795,2029-12-08,2029-12-21
45796,239,45796,2057-03-23,2057-04-02
45797,330,45797,2079-09-16,2079-09-24
45798,267,45798,2038-11-15,2038-11-29
45799,265,45799,2024-09-16,2024-10-05
45800,201,45800,2035-11-15,2035-12-03
45801,185,45801,2098-05-16,2098-05-28
45802,164,45802,2030-11-18,2030-12-04
45803,218,45803,2081-03-20,2081-04-04
45804,447,45804,2099-08-31,2099-09-14
45805,264,45805,2065-12-15,2066-01-03
45806,431,45806,2071-02-27,2071-03-16
45807,97,45807,2021-08-17,2021-09-02
45808,265,45808,2066-02-10,2066-02-23
45809,269,45809,2080-01-26,2080-02-05
45810,189,45810,2072-10-05,2072-10-05
45811,417,45811,2027-01-10,2027-01-11
45812,414,45812,2089-06-24,2089-07-11
45813,265,45813,2047-02-06,2047-02-15
45814,227,45814,2051-08-07,2051-08-10
45815,313,45815,2081-04-08,2081-04-16
45816,129,45816,2061-11-13,2061-11-17
45817,417,45817,2060-12-27,2061-01-10
45818,441,45818,2019-08-18,2019-08-29
45819,376,45819,2086-06-29,2086-07-15
45820,143,45820,2044-04-14,2044-04-16
45821,98,45821,2051-09-04,2051-09-21
45822,399,45822,2042-07-09,2042-07-15
45823,406,45823,2084-12-01,2084-12-04
45824,113,45824,2056-06-04,2056-06-21
45825,228,45825,2082-04-04,2082-04-15
45826,257,45826,2094-11-17,2094-11-29
45827,303,45827,2072-04-25,2072-05-04
45828,161,45828,2033-01-09,2033-01-28
45829,139,45829,2073-08-01,2073-08-03
45830,398,45830,2058-06-25,2058-06-26
45831,106,45831,2040-05-21,2040-05-28
45832,209,45832,2083-07-11,2083-07-24
45833,296,45833,2090-06-08,2090-06-20
45834,224,45834,2072-04-29,2072-05-05
45835,305,45835,2046-11-22,2046-12-07
45836,410,45836,2024-09-03,2024-09-04
45837,437,45837,2079-01-14,2079-01-26
45838,280,45838,2055-02-09,2055-02-27
45839,268,45839,2064-03-11,2064-03-28
45840,306,45840,2022-12-15,2022-12-31
45841,129,45841,2098-03-24,2098-04-02
45842,449,45842,2078-07-19,2078-07-23
45843,300,45843,2069-07-18,2069-07-27
45844,403,45844,2067-01-30,2067-02-11
45845,73,45845,2064-08-14,2064-08-27
45846,229,45846,2061-05-04,2061-05-06
45847,92,45847,2082-08-20,2082-08-30
45848,408,45848,2059-03-08,2059-03-17
45849,396,45849,2052-03-02,2052-03-15
45850,247,45850,2064-02-24,2064-03-10
45851,271,45851,2078-03-24,2078-03-27
45852,89,45852,2044-10-22,2044-11-04
45853,323,45853,2070-09-03,2070-09-21
45854,370,45854,2057-04-07,2057-04-12
45855,55,45855,2059-10-16,2059-11-02
45856,188,45856,2078-12-01,2078-12-18
45857,335,45857,2033-07-08,2033-07-26
45858,444,45858,2086-12-08,2086-12-12
45859,341,45859,2037-06-02,2037-06-18
45860,227,45860,2027-07-07,2027-07-17
45861,440,45861,2086-03-12,2086-03-30
45862,284,45862,2067-02-19,2067-03-04
45863,443,45863,2093-12-29,2094-01-10
45864,215,45864,2088-05-10,2088-05-19
45865,297,45865,2039-11-22,2039-12-05
45866,91,45866,2033-01-08,2033-01-26
45867,368,45867,2042-06-28,2042-07-17
45868,168,45868,2024-12-09,2024-12-28
45869,185,45869,2033-07-24,2033-08-12
45870,314,45870,2056-09-07,2056-09-13
45871,139,45871,2043-08-29,2043-09-07
45872,57,45872,2028-08-03,2028-08-12
45873,56,45873,2082-02-14,2082-02-20
45874,66,45874,2047-01-10,2047-01-15
45875,314,45875,2064-09-15,2064-09-15
45876,185,45876,2048-08-21,2048-08-29
45877,46,45877,2035-03-15,2035-03-16
45878,142,45878,2024-05-22,2024-06-05
45879,231,45879,2095-08-24,2095-08-30
45880,378,45880,2028-07-07,2028-07-24
45881,361,45881,2067-07-10,2067-07-22
45882,376,45882,2072-04-04,2072-04-15
45883,13,45883,2088-08-13,2088-08-23
45884,443,45884,2027-04-28,2027-05-04
45885,306,45885,2023-04-03,2023-04-17
45886,355,45886,2057-08-20,2057-08-20
45887,89,45887,2069-08-05,2069-08-18
45888,159,45888,2065-04-19,2065-04-23
45889,320,45889,2026-12-16,2026-12-28
45890,128,45890,2045-04-12,2045-04-13
45891,121,45891,2057-05-25,2057-05-28
45892,48,45892,2069-02-12,2069-03-02
45893,343,45893,2077-04-14,2077-04-26
45894,45,45894,2085-12-09,2085-12-10
45895,419,45895,2072-04-12,2072-04-28
45896,33,45896,2073-07-23,2073-07-31
45897,189,45897,2073-06-11,2073-06-29
45898,165,45898,2035-02-28,2035-03-03
45899,12,45899,2060-01-20,2060-02-08
45900,426,45900,2036-10-06,2036-10-25
45901,84,45901,2022-04-24,2022-04-30
45902,235,45902,2077-03-01,2077-03-08
45903,370,45903,2058-11-25,2058-12-14
45904,336,45904,2019-05-16,2019-05-20
45905,288,45905,2060-02-01,2060-02-14
45906,45,45906,2019-08-21,2019-09-02
45907,29,45907,2066-04-06,2066-04-18
45908,328,45908,2046-12-13,2046-12-14
45909,148,45909,2067-03-30,2067-03-31
45910,36,45910,2042-04-07,2042-04-13
45911,375,45911,2072-05-19,2072-06-02
45912,423,45912,2072-04-27,2072-05-08
45913,285,45913,2095-10-30,2095-11-02
45914,188,45914,2098-04-08,2098-04-25
45915,350,45915,2063-03-12,2063-03-19
45916,162,45916,2038-12-18,2038-12-23
45917,355,45917,2077-01-04,2077-01-23
45918,397,45918,2029-08-14,2029-08-20
45919,211,45919,2098-11-22,2098-12-10
45920,171,45920,2036-06-28,2036-06-30
45921,436,45921,2049-01-27,2049-02-07
45922,56,45922,2068-06-17,2068-06-17
45923,355,45923,2057-01-30,2057-02-06
45924,323,45924,2083-09-21,2083-10-03
45925,157,45925,2063-03-20,2063-04-02
45926,25,45926,2024-06-19,2024-06-23
45927,265,45927,2065-10-23,2065-10-26
45928,329,45928,2028-07-26,2028-08-14
45929,313,45929,2081-12-21,2081-12-30
45930,373,45930,2072-04-06,2072-04-18
45931,68,45931,2060-01-21,2060-01-30
45932,274,45932,2073-07-27,2073-08-06
45933,162,45933,2042-06-09,2042-06-15
45934,125,45934,2083-04-09,2083-04-25
45935,85,45935,2021-06-25,2021-07-01
45936,110,45936,2088-08-03,2088-08-10
45937,424,45937,2027-12-09,2027-12-11
45938,394,45938,2054-05-21,2054-06-07
45939,422,45939,2054-07-30,2054-08-14
45940,308,45940,2027-08-18,2027-08-23
45941,448,45941,2030-07-05,2030-07-18
45942,354,45942,2073-08-06,2073-08-24
45943,181,45943,2023-09-11,2023-09-17
45944,173,45944,2074-02-12,2074-02-18
45945,335,45945,2033-06-17,2033-06-20
45946,66,45946,2025-12-12,2025-12-31
45947,413,45947,2098-02-09,2098-02-13
45948,46,45948,2031-02-26,2031-03-13
45949,408,45949,2019-10-05,2019-10-15
45950,241,45950,2050-10-07,2050-10-17
45951,281,45951,2051-08-01,2051-08-11
45952,185,45952,2029-09-20,2029-09-22
45953,140,45953,2092-04-11,2092-04-12
45954,256,45954,2096-03-27,2096-04-02
45955,349,45955,2090-03-03,2090-03-17
45956,227,45956,2062-11-09,2062-11-09
45957,427,45957,2064-10-06,2064-10-06
45958,245,45958,2061-04-04,2061-04-15
45959,416,45959,2021-01-06,2021-01-23
45960,142,45960,2079-08-05,2079-08-20
45961,138,45961,2053-11-16,2053-11-22
45962,370,45962,2026-09-19,2026-10-08
45963,261,45963,2058-06-23,2058-06-28
45964,53,45964,2034-09-09,2034-09-09
45965,299,45965,2098-10-03,2098-10-17
45966,156,45966,2091-11-22,2091-11-30
45967,122,45967,2038-07-22,2038-08-04
45968,317,45968,2040-11-05,2040-11-13
45969,208,45969,2022-10-16,2022-10-17
45970,136,45970,2061-10-13,2061-10-16
45971,322,45971,2089-03-12,2089-03-22
45972,299,45972,2084-12-15,2084-12-31
45973,8,45973,2045-04-23,2045-05-03
45974,265,45974,2068-09-19,2068-09-26
45975,323,45975,2087-04-23,2087-05-10
45976,157,45976,2062-11-08,2062-11-26
45977,10,45977,2039-10-06,2039-10-16
45978,1,45978,2049-02-26,2049-03-07
45979,295,45979,2076-10-29,2076-11-10
45980,240,45980,2042-09-14,2042-09-30
45981,368,45981,2079-01-26,2079-02-11
45982,333,45982,2087-01-26,2087-01-31
45983,245,45983,2056-12-16,2056-12-20
45984,79,45984,2079-04-20,2079-04-21
45985,138,45985,2095-01-18,2095-01-20
45986,71,45986,2070-01-01,2070-01-07
45987,279,45987,2019-05-23,2019-06-07
45988,321,45988,2029-04-01,2029-04-17
45989,24,45989,2067-09-18,2067-09-28
45990,60,45990,2083-10-22,2083-11-04
45991,244,45991,2044-10-07,2044-10-21
45992,222,45992,2060-04-26,2060-05-07
45993,254,45993,2066-04-12,2066-04-27
45994,356,45994,2021-04-23,2021-04-28
45995,95,45995,2088-12-12,2088-12-18
45996,13,45996,2047-06-02,2047-06-14
45997,161,45997,2091-04-16,2091-04-25
45998,96,45998,2082-03-16,2082-03-26
45999,109,45999,2098-12-24,2098-12-29
46000,175,46000,2045-12-27,2045-12-30
46001,28,46001,2038-04-26,2038-04-27
46002,382,46002,2047-12-19,2047-12-26
46003,254,46003,2084-09-17,2084-09-19
46004,405,46004,2065-11-30,2065-12-10
46005,228,46005,2029-07-02,2029-07-20
46006,256,46006,2083-05-02,2083-05-12
46007,362,46007,2076-06-01,2076-06-13
46008,15,46008,2075-02-19,2075-02-21
46009,434,46009,2026-07-13,2026-07-18
46010,49,46010,2065-12-14,2065-12-17
46011,341,46011,2042-01-29,2042-02-12
46012,374,46012,2027-05-27,2027-06-11
46013,94,46013,2071-08-12,2071-08-20
46014,310,46014,2057-07-29,2057-08-12
46015,131,46015,2089-03-25,2089-04-03
46016,120,46016,2044-11-26,2044-12-06
46017,200,46017,2034-04-15,2034-04-22
46018,184,46018,2040-11-28,2040-11-30
46019,438,46019,2088-04-30,2088-05-01
46020,416,46020,2033-07-17,2033-07-30
46021,250,46021,2061-03-20,2061-04-01
46022,63,46022,2020-10-29,2020-11-14
46023,247,46023,2056-08-26,2056-09-10
46024,115,46024,2073-07-18,2073-07-28
46025,221,46025,2091-04-23,2091-04-26
46026,367,46026,2055-06-13,2055-06-20
46027,200,46027,2055-11-20,2055-11-21
46028,98,46028,2073-07-11,2073-07-15
46029,19,46029,2058-07-29,2058-08-11
46030,100,46030,2097-06-16,2097-06-22
46031,295,46031,2034-05-03,2034-05-10
46032,258,46032,2096-08-27,2096-09-12
46033,179,46033,2030-07-24,2030-08-02
46034,154,46034,2085-07-25,2085-08-06
46035,316,46035,2043-12-28,2044-01-11
46036,222,46036,2025-07-09,2025-07-16
46037,381,46037,2019-06-02,2019-06-17
46038,48,46038,2080-01-17,2080-02-03
46039,294,46039,2063-02-18,2063-03-04
46040,204,46040,2084-11-24,2084-12-10
46041,324,46041,2079-07-27,2079-07-29
46042,279,46042,2043-05-25,2043-06-10
46043,378,46043,2047-11-12,2047-11-27
46044,285,46044,2057-11-03,2057-11-08
46045,421,46045,2030-07-07,2030-07-07
46046,192,46046,2057-11-22,2057-12-11
46047,420,46047,2072-02-03,2072-02-11
46048,356,46048,2035-08-20,2035-08-25
46049,74,46049,2070-10-07,2070-10-12
46050,263,46050,2098-09-09,2098-09-26
46051,418,46051,2037-04-09,2037-04-13
46052,344,46052,2055-10-06,2055-10-07
46053,430,46053,2027-11-26,2027-12-02
46054,383,46054,2061-10-14,2061-10-25
46055,96,46055,2099-03-10,2099-03-11
46056,11,46056,2082-07-06,2082-07-21
46057,28,46057,2027-10-15,2027-11-01
46058,137,46058,2037-01-30,2037-02-08
46059,52,46059,2072-11-06,2072-11-18
46060,93,46060,2073-05-03,2073-05-21
46061,265,46061,2084-05-18,2084-05-18
46062,183,46062,2078-06-24,2078-07-12
46063,321,46063,2042-09-14,2042-09-28
46064,449,46064,2080-09-13,2080-09-24
46065,117,46065,2032-10-16,2032-10-31
46066,66,46066,2066-08-12,2066-08-15
46067,443,46067,2075-05-27,2075-05-29
46068,52,46068,2047-06-03,2047-06-06
46069,242,46069,2045-04-22,2045-05-02
46070,96,46070,2030-05-04,2030-05-04
46071,314,46071,2072-10-26,2072-11-09
46072,10,46072,2098-06-04,2098-06-07
46073,355,46073,2046-03-11,2046-03-13
46074,161,46074,2019-10-27,2019-11-08
46075,90,46075,2089-08-02,2089-08-04
46076,8,46076,2095-10-04,2095-10-23
46077,288,46077,2073-02-21,2073-03-07
46078,442,46078,2079-06-15,2079-06-29
46079,199,46079,2081-12-30,2082-01-01
46080,333,46080,2098-03-05,2098-03-12
46081,434,46081,2099-05-20,2099-05-24
46082,209,46082,2054-08-23,2054-08-30
46083,343,46083,2019-11-30,2019-12-05
46084,4,46084,2047-05-10,2047-05-15
46085,253,46085,2058-06-17,2058-06-26
46086,145,46086,2020-12-31,2021-01-09
46087,440,46087,2042-01-08,2042-01-16
46088,316,46088,2054-08-12,2054-08-27
46089,348,46089,2074-06-18,2074-06-26
46090,164,46090,2035-11-20,2035-12-02
46091,245,46091,2042-08-25,2042-09-02
46092,72,46092,2071-10-14,2071-11-01
46093,34,46093,2049-10-28,2049-11-07
46094,52,46094,2069-02-25,2069-03-13
46095,34,46095,2032-08-22,2032-08-22
46096,5,46096,2068-02-11,2068-02-21
46097,296,46097,2033-12-27,2033-12-28
46098,44,46098,2043-04-11,2043-04-17
46099,127,46099,2060-04-04,2060-04-17
46100,288,46100,2079-05-03,2079-05-11
46101,83,46101,2057-08-31,2057-09-16
46102,230,46102,2076-02-29,2076-03-06
46103,126,46103,2075-12-10,2075-12-16
46104,425,46104,2098-01-08,2098-01-23
46105,158,46105,2094-10-09,2094-10-26
46106,431,46106,2079-08-26,2079-08-28
46107,407,46107,2061-01-09,2061-01-12
46108,80,46108,2031-03-10,2031-03-25
46109,206,46109,2048-12-03,2048-12-16
46110,236,46110,2092-09-18,2092-09-19
46111,86,46111,2019-09-11,2019-09-20
46112,213,46112,2044-07-23,2044-07-24
46113,217,46113,2079-03-17,2079-04-05
46114,274,46114,2050-05-09,2050-05-24
46115,100,46115,2085-09-20,2085-09-28
46116,447,46116,2078-06-02,2078-06-10
46117,338,46117,2075-01-28,2075-01-29
46118,260,46118,2085-09-21,2085-09-22
46119,30,46119,2085-09-19,2085-10-08
46120,384,46120,2060-01-18,2060-01-26
46121,32,46121,2040-04-03,2040-04-03
46122,444,46122,2099-02-11,2099-02-18
46123,234,46123,2023-02-07,2023-02-17
46124,272,46124,2053-11-29,2053-12-17
46125,199,46125,2019-12-03,2019-12-11
46126,123,46126,2071-09-10,2071-09-26
46127,437,46127,2028-10-25,2028-10-25
46128,251,46128,2033-03-23,2033-03-28
