eid,vinoid
140,220
284,220
541,220
69,220
113,220
224,220
120,220
34,220
519,220
470,220
510,220
922,220
932,220
590,220
627,220
823,220
417,220
384,220
179,220
358,220
53,220
388,220
636,220
506,220
73,220
187,220
276,220
403,220
837,220
375,220
298,220
389,220
382,220
270,220
428,220
161,220
299,220
272,220
982,220
686,220
936,220
51,220
379,220
670,220
407,220
265,220
109,220
289,220
634,220
809,220
165,220
198,220
97,220
326,220
569,220
520,220
884,220
277,220
321,220
689,220
330,220
687,220
554,220
759,220
647,220
950,220
770,220
646,220
822,220
483,220
790,220
572,220
783,220
251,220
110,220
342,220
338,220
186,220
550,220
867,220
221,220
948,220
434,220
14,220
359,220
370,220
903,220
315,220
406,220
194,220
803,220
20,220
868,220
502,220
738,220
473,220
117,220
728,220
11,220
534,220
829,220
440,220
313,220
749,220
902,220
130,220
255,220
445,220
813,220
442,220
599,220
412,220
555,220
356,220
262,220
461,220
378,220
913,220
974,220
782,220
734,220
537,220
559,220
106,220
107,220
380,220
137,220
126,220
767,220
474,220
585,220
116,220
35,220
257,220
385,220
985,220
849,220
698,220
975,220
883,220
280,220
230,220
741,220
372,220
600,220
705,220
580,220
309,220
815,220
722,220
346,220
451,220
987,220
869,220
5,220
864,220
923,220
766,220
702,220
334,220
9,220
632,220
871,220
719,220
536,220
105,220
218,220
826,220
832,220
746,220
814,220
576,220
23,220
926,220
747,220
200,220
986,220
955,220
933,220
935,220
450,220
635,220
157,220
674,220
398,220
214,220
579,220
515,220
426,220
739,220
820,220
421,220
416,220
291,220
981,220
661,220
212,220
942,220
991,220
662,220
196,220
344,220
736,220
807,220
353,220
178,220
892,220
791,220
512,220
709,220
493,220
560,220
215,220
993,220
701,220
152,220
862,220
415,220
656,220
811,220
377,220
781,220
124,220
802,220
721,220
505,220
874,220
825,220
318,220
481,220
729,220
860,220
41,220
168,220
392,220
886,220
320,220
574,220
655,220
863,220
253,220
39,220
491,220
438,220
143,220
350,220
260,220
40,220
754,220
625,220
968,220
927,220
501,220
48,220
367,220
25,220
244,220
256,220
387,220
100,220
592,220
1,220
363,220
486,220
303,220
567,220
641,220
547,220
897,220
609,220
830,220
532,220
877,220
463,220
589,220
336,220
861,220
185,220
841,220
402,220
870,220
540,220
216,220
667,220
166,220
552,220
776,220
904,220
373,220
800,220
988,220
111,220
319,220
961,220
174,220
851,220
58,220
301,220
45,220
433,220
708,220
873,220
237,220
297,220
418,220
89,220
145,220
745,220
696,220
460,220
466,220
22,220
836,220
888,220
169,220
659,220
941,220
354,220
586,220
2,220
598,220
118,220
508,220
475,220
226,220
457,220
396,220
103,220
490,220
164,220
695,220
630,220
752,220
545,220
595,220
484,220
439,220
15,220
943,220
355,220
525,220
994,220
562,220
956,220
459,220
610,220
967,220
95,220
812,220
637,220
685,220
887,220
945,220
937,220
765,220
333,220
798,220
494,220
193,220
839,220
431,220
240,220
142,220
846,220
13,220
49,220
876,220
720,220
744,220
633,220
788,220
645,220
910,220
533,220
316,220
263,220
104,220
995,220
779,220
535,220
669,220
845,220
660,220
716,220
368,220
818,220
248,220
905,220
743,220
914,220
742,220
664,220
983,220
17,220
587,220
810,220
958,220
24,220
31,220
711,220
176,220
668,220
101,220
596,220
52,220
549,220
487,220
177,220
619,220
665,220
163,220
959,220
335,220
447,220
449,220
821,220
232,220
666,220
413,220
895,220
362,220
856,220
71,220
583,220
75,220
824,220
649,220
136,220
383,220
345,221
513,221
238,221
307,221
817,221
748,221
805,221
604,221
464,221
907,221
361,221
498,221
693,221
295,221
204,221
954,221
640,221
148,221
485,221
477,221
371,221
612,221
516,221
840,221
900,221
678,221
133,221
726,221
425,221
0,221
575,221
710,221
480,221
27,221
61,221
258,221
978,221
901,221
357,221
653,221
112,221
482,221
644,221
210,221
122,221
553,221
881,221
509,221
242,221
74,221
343,221
306,221
565,221
977,221
893,221
180,221
947,221
963,221
411,221
327,221
222,221
909,221
192,221
939,221
21,221
149,221
594,221
707,221
364,221
996,221
917,221
374,221
312,221
205,221
469,221
523,221
245,221
965,221
651,221
254,221
281,221
605,221
778,221
311,221
443,221
279,221
293,221
236,221
679,221
70,221
259,221
16,221
657,221
7,221
408,221
390,221
866,221
544,221
86,221
756,221
727,221
43,221
723,221
496,221
684,221
444,221
332,221
894,221
139,221
794,221
844,221
969,221
753,221
682,221
620,221
972,221
146,221
527,221
59,221
733,221
750,221
835,221
613,221
243,221
928,221
725,221
294,221
683,221
77,221
697,221
54,221
546,221
339,221
593,221
331,221
99,221
804,221
121,221
681,221
155,221
208,221
688,221
878,221
777,221
476,221
934,221
267,221
308,221
213,221
700,221
78,221
522,221
964,221
732,221
351,221
29,221
429,221
507,221
249,221
203,221
56,221
283,221
67,221
806,221
774,221
971,221
558,221
91,221
465,221
889,221
606,221
184,221
833,221
199,221
775,221
37,221
786,221
797,221
141,221
150,221
87,221
602,221
675,221
631,221
761,221
764,221
787,221
944,221
918,221
376,221
724,221
852,221
617,221
4,221
275,221
96,221
962,221
865,221
855,221
125,221
28,221
65,221
557,221
233,221
524,221
663,221
584,221
795,221
808,221
819,221
409,221
714,221
26,221
189,221
718,221
206,221
454,221
437,221
352,221
588,221
68,221
427,221
676,221
879,221
998,221
615,221
386,221
170,221
467,221
264,221
757,221
497,221
799,221
84,221
322,221
173,221
399,221
153,221
771,221
706,221
66,221
340,221
551,221
273,221
548,221
76,221
838,221
784,221
850,221
511,221
872,221
156,221
566,221
369,221
160,221
990,221
400,221
10,221
924,221
57,221
703,221
201,221
324,221
60,221
234,221
209,221
896,221
760,221
731,221
47,221
953,221
843,221
181,221
518,221
138,221
912,221
278,221
737,221
785,221
85,221
827,221
300,221
834,221
436,221
499,221
543,221
183,221
285,221
911,221
882,221
42,221
857,221
530,221
229,221
144,221
796,221
323,221
80,221
919,221
561,221
949,221
597,221
938,221
88,221
365,221
271,221
570,221
751,221
231,221
220,221
147,221
167,221
564,221
793,221
816,221
458,221
608,221
603,221
6,221
639,221
528,221
526,221
36,221
108,221
250,221
127,221
699,221
64,221
102,221
847,221
217,221
916,221
83,221
468,221
712,221
394,221
424,221
207,221
235,221
132,221
672,221
952,221
622,221
129,221
191,221
401,221
931,221
304,221
225,221
571,221
128,221
654,221
391,221
946,221
762,221
32,221
772,221
801,221
529,221
18,221
717,221
848,221
539,221
453,221
773,221
960,221
131,221
514,221
446,221
420,221
63,221
337,221
62,221
621,221
12,221
735,221
182,221
618,221
921,221
134,221
310,221
740,221
90,221
828,221
614,221
448,221
405,221
755,221
190,221
906,221
495,221
33,221
691,221
19,221
854,221
317,221
347,221
397,221
970,221
673,221
875,221
479,221
123,221
885,221
79,221
252,221
171,221
789,221
920,221
92,221
115,221
859,221
677,221
288,221
898,221
500,221
197,221
930,221
274,221
521,221
999,221
976,221
715,221
135,221
432,221
219,221
290,221
287,221
891,221
422,221
227,221
329,221
94,221
172,221
158,221
979,221
704,221
780,221
831,221
763,221
381,221
680,221
46,221
305,221
997,221
915,221
690,221
292,221
504,221
623,221
629,221
348,221
395,221
973,221
98,221
758,221
694,221
455,221
531,221
573,221
607,221
940,221
72,221
282,221
435,221
314,221
456,221
341,221
404,221
568,221
628,221
616,221
30,221
650,221
591,221
652,221
247,221
410,221
296,221
50,221
114,221
642,221
154,221
393,221
488,221
951,221
648,221
261,221
556,221
658,221
55,221
188,221
478,221
239,221
489,221
349,221
360,221
577,221
768,221
175,221
162,221
611,221
268,221
899,221
266,221
492,221
472,221
542,221
423,221
471,221
638,221
769,221
992,221
842,221
269,221
929,221
38,221
325,221
624,221
792,221
119,221
503,221
228,221
81,221
430,221
302,221
730,221
880,221
713,221
202,221
966,221
414,221
3,221
582,221
452,221
626,221
93,221
44,221
328,221
989,221
211,221
984,221
538,221
223,221
517,221
82,221
957,221
8,221
853,221
366,221
601,221
286,221
441,221
980,221
692,221
246,221
890,221
908,221
671,221
140,221
284,221
541,221
69,221
113,221
224,221
120,221
34,221
519,221
470,221
510,221
922,221
932,221
590,221
627,221
823,221
417,221
384,221
179,221
358,221
53,221
388,221
636,221
506,221
73,221
187,221
276,221
403,221
837,221
375,221
298,221
389,221
382,221
270,221
428,221
161,221
299,221
272,221
982,221
686,221
936,221
51,221
379,221
670,221
407,221
265,221
109,221
289,221
634,221
809,221
165,221
198,221
97,221
326,221
569,221
520,221
884,221
277,221
321,221
689,221
330,221
687,221
554,221
759,221
647,221
950,221
770,221
646,221
822,221
483,221
790,221
572,221
783,221
251,221
110,221
342,221
338,221
186,221
550,221
867,221
221,221
948,221
434,221
14,221
359,221
370,221
903,221
315,221
406,221
194,221
803,221
20,221
868,221
502,221
738,221
473,221
117,221
728,221
11,221
534,221
829,221
440,221
313,221
749,221
902,221
130,221
255,221
445,221
813,221
442,221
599,221
412,221
555,221
356,221
262,221
461,221
378,221
913,221
974,221
782,221
734,221
537,221
559,221
106,221
107,221
380,221
137,221
126,221
767,221
474,221
585,221
116,221
35,221
257,221
385,221
985,221
849,221
698,221
975,221
883,221
280,221
230,221
741,221
372,221
600,221
705,221
580,221
309,221
815,221
722,221
346,221
451,221
987,221
869,221
5,221
864,221
923,221
925,221
766,221
702,221
334,221
9,221
632,221
871,221
719,221
536,221
105,221
218,221
826,221
832,221
746,221
814,221
576,221
23,221
926,221
747,221
200,221
986,221
955,221
933,221
935,221
450,221
635,221
157,221
674,221
398,221
214,221
579,221
515,221
426,221
739,221
820,221
421,221
416,221
291,221
981,221
661,221
212,221
942,221
991,221
662,221
196,221
344,221
736,221
807,221
353,221
178,221
892,221
791,221
512,221
709,221
493,221
560,221
215,221
993,221
701,221
152,221
862,221
415,221
656,221
811,221
377,221
781,221
124,221
802,221
721,221
505,221
874,221
825,221
318,221
481,221
729,221
860,221
41,221
168,221
392,221
886,221
320,221
574,221
655,221
863,221
253,221
39,221
491,221
438,221
143,221
350,221
260,221
40,221
754,221
625,221
968,221
927,221
578,221
501,221
48,221
367,221
25,221
244,221
256,221
387,221
100,221
592,221
1,221
363,221
486,221
303,221
567,221
641,221
547,221
897,221
609,221
830,221
532,221
877,221
463,221
589,221
336,221
861,221
185,221
841,221
402,221
870,221
540,221
216,221
667,221
166,221
552,221
776,221
904,221
373,221
800,221
988,221
111,221
319,221
961,221
174,221
851,221
58,221
301,221
45,221
433,221
873,221
237,221
297,221
418,221
89,221
145,221
745,221
696,221
460,221
466,221
22,221
836,221
888,221
169,221
659,221
941,221
354,221
586,221
2,221
598,221
118,221
508,221
475,221
226,221
457,221
396,221
103,221
490,221
164,221
695,221
630,221
752,221
545,221
595,221
484,221
439,221
15,221
943,221
355,221
525,221
994,221
562,221
956,221
459,221
610,221
967,221
95,221
812,221
637,221
685,221
887,221
945,221
937,221
765,221
333,221
798,221
494,221
193,221
839,221
431,221
240,221
142,221
846,221
13,221
49,221
876,221
563,221
720,221
744,221
633,221
788,221
645,221
910,221
533,221
316,221
263,221
104,221
995,221
779,221
535,221
669,221
845,221
660,221
716,221
368,221
818,221
248,221
905,221
743,221
914,221
742,221
664,221
983,221
17,221
587,221
810,221
958,221
24,221
31,221
711,221
176,221
668,221
101,221
596,221
52,221
549,221
487,221
177,221
619,221
665,221
163,221
959,221
335,221
447,221
449,221
821,221
232,221
666,221
413,221
895,221
362,221
856,221
71,221
583,221
75,221
824,221
649,221
136,221
383,221
345,222
513,222
238,222
307,222
817,222
748,222
805,222
604,222
464,222
907,222
361,222
498,222
693,222
295,222
204,222
954,222
640,222
148,222
485,222
477,222
371,222
612,222
516,222
840,222
900,222
678,222
133,222
726,222
425,222
0,222
575,222
710,222
480,222
27,222
61,222
258,222
978,222
901,222
357,222
653,222
112,222
482,222
644,222
210,222
122,222
553,222
509,222
242,222
74,222
343,222
306,222
565,222
977,222
893,222
180,222
947,222
963,222
411,222
327,222
222,222
909,222
192,222
939,222
21,222
149,222
594,222
707,222
364,222
996,222
917,222
374,222
312,222
205,222
469,222
523,222
245,222
965,222
651,222
254,222
281,222
605,222
778,222
311,222
443,222
279,222
293,222
236,222
679,222
70,222
259,222
16,222
657,222
7,222
408,222
390,222
866,222
544,222
86,222
756,222
727,222
43,222
723,222
496,222
684,222
444,222
332,222
894,222
139,222
794,222
844,222
969,222
753,222
682,222
620,222
972,222
146,222
527,222
59,222
733,222
750,222
835,222
613,222
243,222
928,222
294,222
683,222
77,222
697,222
54,222
546,222
339,222
593,222
331,222
99,222
804,222
121,222
681,222
155,222
208,222
688,222
878,222
777,222
476,222
934,222
267,222
308,222
213,222
78,222
522,222
964,222
732,222
351,222
195,222
29,222
429,222
507,222
249,222
203,222
56,222
283,222
67,222
806,222
774,222
971,222
558,222
91,222
465,222
889,222
606,222
241,222
184,222
833,222
199,222
775,222
37,222
797,222
141,222
150,222
87,222
602,222
675,222
631,222
761,222
764,222
787,222
944,222
918,222
376,222
724,222
852,222
617,222
4,222
275,222
96,222
962,222
865,222
855,222
125,222
28,222
65,222
557,222
233,222
524,222
663,222
584,222
795,222
808,222
819,222
409,222
714,222
26,222
189,222
718,222
206,222
454,222
437,222
352,222
581,222
588,222
68,222
427,222
676,222
879,222
998,222
615,222
386,222
170,222
467,222
264,222
757,222
497,222
643,222
799,222
84,222
322,222
173,222
399,222
153,222
771,222
706,222
66,222
340,222
551,222
273,222
548,222
76,222
838,222
784,222
850,222
511,222
872,222
156,222
566,222
369,222
160,222
990,222
400,222
10,222
924,222
159,222
57,222
703,222
201,222
324,222
60,222
234,222
209,222
896,222
760,222
731,222
462,222
47,222
953,222
843,222
181,222
518,222
138,222
912,222
278,222
737,222
785,222
85,222
827,222
300,222
834,222
436,222
499,222
543,222
183,222
285,222
911,222
882,222
42,222
857,222
530,222
229,222
144,222
796,222
323,222
80,222
919,222
561,222
949,222
597,222
938,222
88,222
365,222
271,222
570,222
751,222
231,222
220,222
147,222
167,222
564,222
793,222
816,222
458,222
608,222
603,222
6,222
639,222
528,222
526,222
36,222
108,222
250,222
127,222
699,222
64,222
102,222
847,222
916,222
83,222
468,222
712,222
394,222
424,222
207,222
235,222
132,222
672,222
952,222
622,222
129,222
191,222
401,222
931,222
304,222
225,222
571,222
128,222
654,222
391,222
946,222
762,222
32,222
772,222
801,222
529,222
18,222
717,222
848,222
539,222
453,222
773,222
960,222
131,222
514,222
446,222
420,222
63,222
337,222
62,222
621,222
12,222
735,222
182,222
618,222
921,222
134,222
310,222
740,222
90,222
828,222
614,222
448,222
405,222
755,222
190,222
906,222
495,222
33,222
691,222
19,222
854,222
317,222
347,222
397,222
970,222
673,222
875,222
479,222
123,222
885,222
79,222
252,222
171,222
789,222
920,222
92,222
115,222
859,222
858,222
677,222
288,222
898,222
500,222
197,222
930,222
274,222
521,222
999,222
976,222
715,222
135,222
432,222
219,222
290,222
287,222
891,222
422,222
227,222
94,222
172,222
158,222
151,222
979,222
704,222
780,222
831,222
763,222
381,222
680,222
46,222
305,222
997,222
915,222
690,222
292,222
504,222
623,222
629,222
348,222
395,222
973,222
98,222
758,222
694,222
455,222
531,222
573,222
607,222
940,222
72,222
282,222
435,222
314,222
456,222
341,222
404,222
568,222
628,222
616,222
30,222
650,222
591,222
652,222
247,222
410,222
296,222
50,222
114,222
642,222
154,222
393,222
488,222
951,222
648,222
261,222
556,222
658,222
55,222
188,222
478,222
239,222
489,222
349,222
360,222
577,222
768,222
162,222
611,222
899,222
266,222
492,222
472,222
542,222
423,222
471,222
638,222
769,222
992,222
842,222
269,222
419,222
929,222
38,222
325,222
624,222
792,222
119,222
503,222
228,222
81,222
430,222
302,222
730,222
880,222
713,222
202,222
966,222
414,222
3,222
582,222
452,222
626,222
93,222
44,222
328,222
989,222
211,222
984,222
538,222
223,222
517,222
82,222
957,222
8,222
853,222
366,222
601,222
286,222
441,222
980,222
692,222
246,222
890,222
908,222
671,222
140,222
284,222
541,222
69,222
113,222
224,222
120,222
34,222
519,222
470,222
510,222
922,222
932,222
590,222
627,222
823,222
417,222
384,222
179,222
358,222
53,222
388,222
636,222
506,222
73,222
187,222
276,222
403,222
837,222
375,222
298,222
389,222
382,222
270,222
428,222
161,222
299,222
272,222
982,222
686,222
936,222
51,222
379,222
670,222
407,222
265,222
109,222
289,222
634,222
809,222
165,222
198,222
97,222
326,222
569,222
884,222
277,222
321,222
689,222
330,222
687,222
554,222
759,222
647,222
950,222
770,222
646,222
822,222
483,222
790,222
572,222
783,222
251,222
110,222
342,222
338,222
186,222
550,222
867,222
221,222
948,222
434,222
14,222
359,222
370,222
903,222
315,222
406,222
194,222
803,222
20,222
868,222
502,222
738,222
473,222
117,222
728,222
11,222
534,222
829,222
440,222
313,222
749,222
902,222
130,222
255,222
445,222
813,222
442,222
599,222
412,222
555,222
356,222
262,222
461,222
378,222
913,222
974,222
782,222
734,222
537,222
559,222
106,222
107,222
380,222
137,222
126,222
767,222
474,222
585,222
116,222
35,222
257,222
385,222
985,222
849,222
698,222
975,222
883,222
280,222
230,222
741,222
372,222
600,222
705,222
580,222
309,222
815,222
722,222
346,222
451,222
987,222
869,222
5,222
864,222
923,222
925,222
766,222
702,222
334,222
9,222
632,222
871,222
719,222
536,222
105,222
218,222
826,222
832,222
746,222
814,222
576,222
23,222
926,222
747,222
200,222
986,222
955,222
933,222
935,222
450,222
635,222
157,222
674,222
398,222
214,222
579,222
515,222
426,222
739,222
820,222
421,222
416,222
291,222
981,222
661,222
212,222
942,222
991,222
662,222
196,222
344,222
736,222
807,222
353,222
178,222
892,222
791,222
512,222
709,222
493,222
560,222
215,222
993,222
701,222
152,222
862,222
415,222
656,222
811,222
377,222
781,222
124,222
802,222
721,222
505,222
874,222
